name,price,href,size,color,rpm,airflow,noise_level,pwm
Thermaltake CT120 ARGB Sync 2-Pack,24.99,https://pcpartpicker.com/product/MBP8TW/thermaltake-ct120-argb-sync-5705-cfm-120-mm-fans-2-pack-cl-f149-pl12sw-a,120,Black,"500,2000",57.05,25.8,true
Lian Li UNI FAN TL 120 3-Pack,99.9,https://pcpartpicker.com/product/BHLdnQ/lian-li-uni-fan-tl-120-901-cfm-120-mm-fans-3-pack-12tl3b,120,Black,"200,2600",90.1,33,false
Cooler Master SickleFlow 3-Pack,48.1,https://pcpartpicker.com/product/FCvqqs/cooler-master-sickleflow-62-cfm-120-mm-fans-3-pack-mfx-b2dn-183pa-r1,120,Black,"650,1800",62,"8,27",true
NZXT F140 RGB 2-Pack,66.13,https://pcpartpicker.com/product/KYytt6/nzxt-f140-rgb-8948-cfm-140-mm-fans-2-pack-rf-r14df-b1,140,Black,"500,1800","24.85,89.48","20,32.5",true
Noctua A8 PWM,16.95,https://pcpartpicker.com/product/XK8H99/noctua-case-fan-nfa8pwm,80,Brown,"450,2200","25.84,32.66","13.8,17.7",true
Thermalright TL-C12CW,6.59,https://pcpartpicker.com/product/rrpQzy/thermalright-tl-c12cw-6617-cfm-120-mm-fan-tl-c12cw,120,White,1550,66.17,25.6,true
Thermalright TL-M12,7.29,https://pcpartpicker.com/product/Qg4Zxr/thermalright-tl-m12-476-cfm-120-mm-fan-tl-m12,120,Black,1500,47.6,23.2,true
Fractal Design Aspect 14 PWM,22.73,https://pcpartpicker.com/product/bgzhP6/fractal-design-aspect-14-pwm-78-cfm-140-mm-fan-fd-f-as1-1403,140,Black,"500,1700","20,78","10,35.5",true
ARCTIC F12 PST 5-Pack,29.34,https://pcpartpicker.com/product/mCNxFT/arctic-f12-pst-53-cfm-120-mm-fans-5-pack-acfan00250a,120,Black,"230,1350",53,22.5,true
Noctua S12A PWM chromax.black.swap,22.9,https://pcpartpicker.com/product/CKFXsY/noctua-nf-s12a-pwm-chromaxblackswap-633-cfm-120mm-fan-nf-s12a-pwm-chromaxblackswap,120,Multicolor,"300,1200",63.27,17.8,true
ARCTIC P12 5-Pack,46.11,https://pcpartpicker.com/product/t7WBD3/arctic-p12-563-cfm-120-mm-fans-5-pack-acfan00135a,120,Black,1800,56.3,,false
Phanteks D30-120 3-Pack,89.99,https://pcpartpicker.com/product/PDxxFT/phanteks-d30-120-643-cfm-120-mm-fans-3-pack-ph-f120d30_drgb_pwm_bk01_3p,120,Black,"250,2000",64.3,30.2,true
Thermaltake SWAFAN EX12 ARGB 3-Pack,75.98,https://pcpartpicker.com/product/tQcgXL/thermaltake-swafan-ex12-argb-5711-cfm-120-mm-fans-3-pack-cl-f167-pl12sw-a,120,Black,"500,2000","56.26,57.11","30.6,32.5",true
be quiet! Pure Wings 3,,https://pcpartpicker.com/product/RRMMnQ/be-quiet-pure-wings-3-574-cfm-140-mm-fan-bl108,140,Black,1200,57.4,21.9,true
ARCTIC P12,9.49,https://pcpartpicker.com/product/NPZFf7/arctic-p12-563-cfm-120-mm-fan-acfan00119a,120,Black / Transparent,"200,1800",56.3,22.5,true
Lian Li UNI FAN TL 120 3-Pack,89.22,https://pcpartpicker.com/product/T7grxr/lian-li-uni-fan-tl-120-901-cfm-120-mm-fans-3-pack-12tl3w,120,White,"200,2600",90.1,33,false
Thermalright TL-M12W-S,12.99,https://pcpartpicker.com/product/HMHqqs/thermalright-tl-m12w-s-476-cfm-120-mm-fan-tl-m12w-s,120,White,1500,47.6,23.2,true
NZXT F140P (2024),16.98,https://pcpartpicker.com/product/FJLdnQ/nzxt-f140p-2024-932-cfm-140-mm-fan-rf-p14sf-b2,140,Black,"500,1700",93.2,30,true
be quiet! Pure Wings 3,9.9,https://pcpartpicker.com/product/F3jRsY/be-quiet-pure-wings-3-596-cfm-120-mm-fan-bl106,120,Black,2100,59.6,30.9,true
Montech AX120,12.9,https://pcpartpicker.com/product/W8CZxr/montech-ax120-59-cfm-120-mm-fan-ax120-pwm-white,120,White,"800,1600",59,27,true
Corsair RS120 ARGB 3-Pack,54.99,https://pcpartpicker.com/product/H2vD4D/corsair-rs120-argb-728-cfm-120-mm-fans-3-pack-co-9050181-ww,120,Black,"420,2100","13.3,72.8","10,36",true
APNX FP1,,https://pcpartpicker.com/product/NPhv6h/apnx-fp1-746-cfm-120-mm-fan-fp1-120-pwm-argb-bk,120,Black,"500,1600",74.6,"15.3,33.2",true
Thermaltake SWAFAN EX12 ARGB 3-Pack,73.98,https://pcpartpicker.com/product/gzhv6h/thermaltake-swafan-ex12-argb-5711-cfm-120-mm-fans-3-pack-cl-f169-pl12sw-a,120,White,"500,2000","56.26,57.11","30.6,32.5",true
Corsair iCUE AF120 RGB SLIM,29.99,https://pcpartpicker.com/product/sbLdnQ/corsair-icue-af120-rgb-slim-563-cfm-120-mm-fan-co-9050162-ww,120,Black,"600,2000","13.4,56.3",27.5,true
Thermalright TL-C12 PRO,,https://pcpartpicker.com/product/yq6p99/thermalright-tl-c12-pro-82-cfm-120-mm-fan-tl-c12-pro-d6,120,Black,1850,82,29.6,true
Deepcool FK120 3-Pack,,https://pcpartpicker.com/product/JC7G3C/deepcool-fk120-6899-cfm-120-mm-fans-3-pack-r-fk120-bknpf3-g-1,120,Black,"500,1850",68.99,28,true
ARCTIC P14 PWM PST A-RGB 3-Pack,82.96,https://pcpartpicker.com/product/nWqPxr/arctic-p14-pwm-pst-a-rgb-68-cfm-140-mm-fans-3-pack-acfan00257a,140,Black,,"0,68",,true
Phanteks D30-120,29.99,https://pcpartpicker.com/product/JXvD4D/phanteks-d30-120-643-cfm-120-mm-fan-ph-f120d30_drgb_pwm_wt01,120,White,"250,2000",64.3,30.2,true
Phanteks M25-120 PWM D-RGB 3-Pack,24.99,https://pcpartpicker.com/product/62QcCJ/phanteks-m25-120-pwm-d-rgb-8426-cfm-120-mm-fans-3-pack-ph-f120m25_drgb_pwm_wt01_3p,120,White,"500,2000",84.26,35.7,true
Deepcool FC120 WHITE-3 IN 1 3-Pack,,https://pcpartpicker.com/product/YsfnTW/deepcool-fc120-white-3-in-1-6191-cfm-120-mm-fans-3-pack-r-fc120-whamn3-g-1,120,White,"500,1800",61.91,28,true
Phanteks D30-120 Reversed,33.98,https://pcpartpicker.com/product/XBZXsY/phanteks-d30-120-reversed-615-cfm-120-mm-fan-ph-f120d30r_drgb_pwm_bk01,120,Black,"250,2000",61.5,31.8,true
Corsair iCUE SP140 RGB ELITE 2-Pack,69.98,https://pcpartpicker.com/product/CHBG3C/corsair-icue-sp140-rgb-elite-681-cfm-140-mm-fans-2-pack-co-9050111-ww,140,Black / White,"405,1200",,,true
Lian Li UNI FAN SL V2 120 5-Pack,129.88,https://pcpartpicker.com/product/yRMMnQ/lian-li-uni-fan-sl-v2-120-645-cfm-120-mm-fans-5-pack-uf-sl120v2-5w,120,White,"250,2000",64.5,29.2,true
be quiet! Pure Wings 2,,https://pcpartpicker.com/product/wj8H99/be-quiet-pure-wings-2-140-612-cfm-140mm-fan-bl040,140,Black,"400,1000",61.2,19.8,true
NZXT F RGB Core,25.78,https://pcpartpicker.com/product/kjHqqs/nzxt-f-rgb-core-8948-cfm-140-mm-fan-rf-c14sf-b1,140,Black,"500,1800","24.85,89.48","20,32.5",true
Thermalright TL-P12,5.99,https://pcpartpicker.com/product/G9mNnQ/thermalright-tl-p12-5286-cfm-120-mm-fan-tl-p12,120,Black,1500,52.86,22.1,true
Lian Li UNI FAN P28,19.89,https://pcpartpicker.com/product/pXkH99/lian-li-uni-fan-p28-92-cfm-120-mm-fan-p28120-1b,120,Black,"200,2600","44.94,92","20.4,32.1",true
NZXT F140Q (2024),16.98,https://pcpartpicker.com/product/cZMMnQ/nzxt-f140q-2024-1029-cfm-140-mm-fan-rf-q14sf-b2,140,Black,"500,1500",102.9,29.8,true
Lian Li UNI FAN AL140 V2,26,https://pcpartpicker.com/product/nskH99/lian-li-uni-fan-al140-v2-813-cfm-140-mm-fan-al140v2-1b,140,Black,"250,1600",81.3,26.8,true
Thermalright TL-M,6.99,https://pcpartpicker.com/product/mHKscf/thermalright-tl-m-476-cfm-120-mm-fan-tl-m12w,120,White,1500,47.6,23.2,true
Razer Kunai Chroma 3-Pack,144.94,https://pcpartpicker.com/product/NND7YJ/razer-kunai-chroma-655-cfm-120-mm-fans-3-pack-rc21-01810100-r3m1,120,Black,"500,2200","17.48,65.5","15,35",true
Asus TUF Gaming TF120 ARGB,14.99,https://pcpartpicker.com/product/26C48d/asus-tuf-gaming-tf120-argb-76-cfm-120-mm-fan-tuf-gaming-tf120-argb,120,Black / White,"250,1900",76,29,true
ARCTIC P14 PST,19.69,https://pcpartpicker.com/product/3wxRsY/arctic-p14-pst-728-cfm-140-mm-fan-acfan00197a,140,White,"200,1700",72.8,22.5,true
be quiet! Light Wings PWM high-speed 3-Pack,101.31,https://pcpartpicker.com/product/FFpzK8/be-quiet-light-wings-pwm-high-speed-717-cfm-140-mm-fans-3-pack-bl079,140,Black,2200,71.7,31,true
Noctua F12 industrialPPC-2000 PWM,27.95,https://pcpartpicker.com/product/NcQypg/noctua-case-fan-nff12industrialppc2000pwm,120,Brown / Black,"450,2000",71.69,29.7,true
Lian Li UNI SL120 3-Pack,104,https://pcpartpicker.com/product/YsGnTW/lian-li-uni-sl120-5854-cfm-120-mm-fans-3-pack-uf-sl120-3b,120,Black,"800,1900",58.54,"17,31",true
Corsair iCUE AR120 Digital RGB,19.98,https://pcpartpicker.com/product/DqBzK8/corsair-icue-ar120-digital-rgb-59-cfm-120-mm-fan-co-9050168-ww,120,White,"400,1850","10.7,59","10,27.3",true
Corsair iCUE AF140 RGB ELITE 2-Pack,40.98,https://pcpartpicker.com/product/Jd8bt6/corsair-icue-af140-rgb-elite-89-cfm-140-mm-fans-2-pack-co-9050156-ww,140,Black,"500,1700","19.5,89","5,33.8",true
Phanteks PH-F140D30R 3-Pack,89.99,https://pcpartpicker.com/product/pnwmP6/phanteks-ph-f140d30r-7176-cfm-140-mm-fans-3-pack-ph-f140d30r_drgb_pwm_bk01_3p,140,Black,"250,1800",71.76,32.1,true
Corsair iCUE LINK RX120 3-Pack,84.92,https://pcpartpicker.com/product/mHtLrH/corsair-icue-link-rx120-742-cfm-120-mm-fans-3-pack-co-9051010-ww,120,Black,2100,"10.5,74.2","10,36",false
NZXT F120 RGB DUO,32.17,https://pcpartpicker.com/product/xtxRsY/nzxt-f120-rgb-duo-4858-cfm-120-mm-fan-rf-d12sf-w1,120,White,"500,1800",48.58,29,true
Phanteks D30-120 3-Pack,89.99,https://pcpartpicker.com/product/vFGhP6/phanteks-d30-120-643-cfm-120-mm-fans-3-pack-ph-f120d30_drgb_pwm_wt01_3p,120,White,"250,2000",64.3,30.2,true
Noctua P14s redux-1200 PWM,16.95,https://pcpartpicker.com/product/xs6BD3/noctua-case-fan-nfp14sredux1200pwm,140,Black / Gray,"350,1200",64.92,19.6,true
Cooler Master MOBIUS 120P ARGB,29.99,https://pcpartpicker.com/product/76XV3C/cooler-master-mobius-120p-argb-752-cfm-120-mm-fan-mfz-m2dn-24np2-r1,120,Black,,75.2,30,true
NZXT F120Q (2024),21.98,https://pcpartpicker.com/product/C2dG3C/nzxt-f120q-2024-7426-cfm-120-mm-fan-rf-q12sf-w2,120,White,"500,1700",74.26,25.1,true
Noctua A9 PWM chromax.black.swap,27.68,https://pcpartpicker.com/product/LmLwrH/noctua-nf-a9-pwm-chromaxblackswap-4644-cfm-92-mm-fan-nf-a9-pwm-chromaxblackswap,92,Black / Multicolor,"400,2000",46.44,22.8,true
Cooler Master SickleFlow 120 ARGB 3 In 1 3-Pack,47.9,https://pcpartpicker.com/product/M94BD3/cooler-master-sickleflow-120-argb-3-in-1-62-cfm-120-mm-fans-3-pack-mfx-b2dw-183pa-r1,120,White,"650,1800",62,"8,27",true
Thermalright TL-C-C-S,16.89,https://pcpartpicker.com/product/KMrqqs/thermalright-tl-c-c-s-758-cfm-140-mm-fan-tl-c14cw-s,140,White,1500,75.8,26.4,true
Thermalright TL-S12W X3 3-Pack,,https://pcpartpicker.com/product/nzkH99/thermalright-tl-s12w-x3-476-cfm-120-mm-fans-3-pack-tl-s12w-x3,120,White,1500,47.6,23.2,true
Corsair RS120 ARGB 3-Pack,54.99,https://pcpartpicker.com/product/pHP8TW/corsair-rs120-argb-728-cfm-120-mm-fans-3-pack-co-9050185-ww,120,White,"420,2100","13.3,72.8","10,36",true
Corsair iCUE QL120 3-Pack,69.98,https://pcpartpicker.com/product/TkqBD3/corsair-icue-ql120-rgb-418-cfm-120-mm-fans-3-pack-co-9050104-ww,120,White / Black,"525,1500",41.8,26,true
Noctua S12A PWM,21.95,https://pcpartpicker.com/product/BgvRsY/noctua-case-fan-nfs12apwm,120,Brown,"300,1200",,"10.7,17.8",true
Noctua R8 redux-1800 PWM,12.95,https://pcpartpicker.com/product/Bj8Zxr/noctua-case-fan-nfr8redux1800pwm,80,Black / Gray,"325,1800",31.37,17.1,true
Noctua NF-A14x25r G2 PWM SX2-PP 2-Pack,76.95,https://pcpartpicker.com/product/2D9wrH/noctua-nf-a14x25r-g2-pwm-sx2-pp-9158-cfm-140-mm-fans-2-pack-nf-a14x25r-g2-pwm-sx2-pp,140,Brown,1500,91.58,24.8,true
Phanteks D30-120 Reversed,32.99,https://pcpartpicker.com/product/HjpQzy/phanteks-d30-120-reversed-615-cfm-120-mm-fan-ph-f120d30r_drgb_pwm_wt01,120,White,"250,2000",61.5,31.8,true
ARCTIC P14 Max 5-Pack,59.99,https://pcpartpicker.com/product/QbYRsY/arctic-p14-max-95-cfm-140-mm-fans-5-pack-acfan00290a,140,Black,"400,2800",95,,true
BGears b-Blaster,32.98,https://pcpartpicker.com/product/tQK2FT/bgears-b-blaster-140x38-308-cfm-140-mm-fan-b-blaster-140x38,140,Black,5200,308,70,false
ID-COOLING ZF,16.98,https://pcpartpicker.com/product/HtZzK8/id-cooling-zf-12025-pink-552-cfm-120-mm-fan-zf-12025-pink,120,Pink / White,"900,2000",,"16.3,33.5",true
be quiet! Light Wings 3-Pack,59.9,https://pcpartpicker.com/product/ydmNnQ/be-quiet-light-wings-523-cfm-120-mm-fans-3-pack-bl101,120,White,2500,52.3,31,true
ARCTIC P12 PWM PST A-RGB 0dB,17.98,https://pcpartpicker.com/product/YLZ9TW/arctic-p12-pwm-pst-a-rgb-0db-488-cfm-120-mm-fan-acfan00254a,120,White / Gray,,48.8,,true
Cooler Master SickleFlow,,https://pcpartpicker.com/product/KsBhP6/cooler-master-sickleflow-120-62-cfm-120-mm-fan-mfx-b2nn-18npk-r1,120,Black,"650,1800",62,"8,27",true
Phanteks M25-140 PWM,8.99,https://pcpartpicker.com/product/4PmmP6/phanteks-m25-140-pwm-10462-cfm-140-mm-fan-ph-f140m25_pwm_bbk01,140,Black,"500,1800",104.62,36.57,true
Fractal Design Aspect 12 RGB PWM 3-Pack,42.01,https://pcpartpicker.com/product/ktQcCJ/fractal-design-aspect-12-rgb-pwm-56-cfm-120-mm-fans-3-pack-fd-f-as1-1207,120,Black,"500,2000","13,56","10,33.2",true
Asus ROG STRIX XF,29.99,https://pcpartpicker.com/product/L2stt6/asus-rog-strix-xf-120-625-cfm-120-mm-fan-rog-strix-xf-120,120,Black,1800,62.5,22.5,true
be quiet! Light Wings PWM high-speed,23.9,https://pcpartpicker.com/product/pqVmP6/be-quiet-light-wings-pwm-high-speed-523-cfm-120-mm-fan-bl073,120,Black,2500,52.3,31,true
Corsair LL120,39.99,https://pcpartpicker.com/product/4P448d/corsair-ll120-rgb-63-cfm-120-mm-fan-co-9050091-ww,120,White,2200,63,36,true
MSI MPG EZ120 3-Pack,118.93,https://pcpartpicker.com/product/QqzXsY/msi-mpg-ez120-7382-cfm-120-mm-fans-3-pack-mpg-ez120-argb-3b,120,Black,,"0,73.82","0,28.82",true
ARCTIC P14 Slim PWM PST,12.48,https://pcpartpicker.com/product/jPjBD3/arctic-p14-slim-pwm-pst-52-cfm-140-mm-fan-acfan00268a,140,Black,"150,1800",52,,true
Noctua S12B redux-1200 PWM,14.95,https://pcpartpicker.com/product/bKFPxr/noctua-case-fan-nfs12bredux1200pwm,120,Black / Gray,"400,1200",59.1,18.1,true
Noctua A20 PWM chromax.black.swap,36.95,https://pcpartpicker.com/product/2WfFf7/noctua-nf-a20-pwm-chromaxblackswap-8646-cfm-200-mm-fan-nf-a20-pwm-chromaxblackswap,200,Black / Multicolor,"350,800",86.46,18.1,true
Lian Li UNI FAN AL120 V2,27.99,https://pcpartpicker.com/product/Z4n9TW/lian-li-uni-fan-al120-v2-773-cfm-120-mm-fan-al120v2-1b,120,Black,"250,2000",77.3,28.7,true
Thermaltake CT120 2-Pack,24.99,https://pcpartpicker.com/product/Lhqrxr/thermaltake-ct120-5705-cfm-120-mm-fans-2-pack-cl-f147-pl12bl-a,120,Black,"500,2000",57.05,25.8,true
Corsair iCUE LINK LX120 RGB 3-Pack,129.99,https://pcpartpicker.com/product/pfwmP6/corsair-icue-link-lx120-rgb-120-mm-fans-3-pack-co-9051030-ww,120,White,"400,2400",,"10,36",true
NZXT F140 RGB,26.99,https://pcpartpicker.com/product/tjPQzy/nzxt-f140-rgb-8948-cfm-140-mm-fan-rf-r14sf-w1,140,White,"500,1800","24.85,89.48","20,32.5",true
Corsair iCUE LINK RX140 2-Pack,89.99,https://pcpartpicker.com/product/2NHqqs/corsair-icue-link-rx140-957-cfm-140-mm-fans-2-pack-co-9051020-ww,140,Black / White,1700,"18.1,95.7","10,36",false
upHere T7SYC7 6-Pack,43.99,https://pcpartpicker.com/product/zMMTwP/uphere-t7syc7-120-mm-fans-6-pack-t7syc7-6,120,Black,"600,1700",,"16.1,27.7",true
Lian Li UNI FAN AL120 V2,17.99,https://pcpartpicker.com/product/Y6RwrH/lian-li-uni-fan-al120-v2-773-cfm-120-mm-fan-al120v2-1w,120,White,"250,2000",77.3,28.7,true
Phanteks M25-140 PWM D-RGB,12.99,https://pcpartpicker.com/product/BFJgXL/phanteks-m25-140-pwm-d-rgb-10462-cfm-140-mm-fan-ph-f140m25_drgb_pwm_bk01,140,Black,"500,1800",104.62,36.57,true
Deepcool FC120,,https://pcpartpicker.com/product/YYkWGX/deepcool-fc120-6191-cfm-120-mm-fan-r-fc120-bkamn1-g-1,120,Black,"500,1800",,,true
Cooler Master SickleFlow,13.98,https://pcpartpicker.com/product/yXpmP6/cooler-master-sickleflow-120-rgb-62-cfm-120-mm-fan-mfx-b2dn-18npc-r1,120,Black,"650,1800",62,"8,27",true
Cooler Master SickleFlow,25.47,https://pcpartpicker.com/product/sZPgXL/cooler-master-sickleflow-120-argb-62-cfm-120-mm-fan-mfx-b2dn-18npa-r1,120,Black,"650,1800",62,"8,27",true
Cooler Master MasterFan MF Halo,19.98,https://pcpartpicker.com/product/nVmFf7/cooler-master-masterfan-mf120-halo-472-cfm-120-mm-fan-mfl-b2dn-18npa-r1,120,Black,"650,1800",47.2,"6,30",true
Cooler Master MasterFan MF Halo 3-Pack,53.32,https://pcpartpicker.com/product/FXPQzy/cooler-master-masterfan-mf-halo-472-cfm-120-mm-fans-3-pack-mfl-b2dw-183pa-r1,120,White,"650,1800",47.2,"6,30",true
be quiet! Light Wings PWM 3-Pack,54.9,https://pcpartpicker.com/product/qxkWGX/be-quiet-light-wings-pwm-4151-cfm-120-mm-fans-3-pack-bl076,120,Black,1700,41.51,20.6,true
be quiet! Light Wings PWM high-speed,35.9,https://pcpartpicker.com/product/gRM48d/be-quiet-light-wings-pwm-high-speed-717-cfm-140-mm-fan-bl075,140,Black,2200,71.7,31,true
Corsair RS140 2-Pack,34.99,https://pcpartpicker.com/product/JMzXsY/corsair-rs140-955-cfm-140-mm-fans-2-pack-co-9050191-ww,140,Black,"330,1700","14.6,95.5","10,36",true
Thermalright TL-B12 EXTREM,13.92,https://pcpartpicker.com/product/MvWJ7P/thermalright-tl-b12-extrem-112-cfm-120-mm-fan-tl-b12-extrem,120,Black / Red,3150,112,40.5,true
be quiet! Silent Wings Pro 4,31.9,https://pcpartpicker.com/product/RPkH99/be-quiet-silent-wings-pro-4-839-cfm-120-mm-fan-bl118,120,White,3000,83.9,36.9,true
Corsair RS120 ARGB,19.98,https://pcpartpicker.com/product/Xy6NnQ/corsair-rs120-argb-728-cfm-120-mm-fan-co-9050180-ww,120,Black,"420,2100","13.3,72.8","10,36",true
ID-COOLING AF-ARGB-K 3-Pack,39.99,https://pcpartpicker.com/product/jhNYcf/id-cooling-af-argb-k-78-cfm-120-mm-fans-3-pack-af-127-argb-k-trio,120,Black,"500,2000",78,29.9,true
NZXT AER RGB 2,49.99,https://pcpartpicker.com/product/h2CD4D/nzxt-aer-rgb-2-9119-cfm-140-mm-fan-hf-28140-b1,140,Black,"500,1500","30.39,91.19","22,33",true
Thermalright TL-K12,9.9,https://pcpartpicker.com/product/TfRwrH/thermalright-tl-k12-69-cfm-120-mm-fan-tl-k12,120,Black,2150,69,27,true
be quiet! Pure Wings 2,12.99,https://pcpartpicker.com/product/fkCwrH/be-quiet-case-fan-bl046,120,Black,1500,51.4,19.2,false
ARCTIC P14,,https://pcpartpicker.com/product/kqTPxr/arctic-p14-728-cfm-140-mm-fan-acfan00123a,140,Black,1700,72.8,22.5,false
be quiet! Pure Wings 3 PWM High-Speed,10.9,https://pcpartpicker.com/product/nDyH99/be-quiet-pure-wings-3-pwm-high-speed-596-cfm-120-mm-fan-bl111,120,White,2100,59.6,30.9,true
NZXT F120 RGB,24.14,https://pcpartpicker.com/product/hW2WGX/nzxt-f120-rgb-5018-cfm-120-mm-fan-rf-r12sf-b1,120,Black,"500,1800","13.94,50.18","17.2,27.5",true
Thermalright TL-P12W-S,6.39,https://pcpartpicker.com/product/7ffxFT/thermalright-tl-p12w-s-5286-cfm-120-mm-fan-tl-p12w-s,120,White,1500,52.86,22.1,true
Montech AX,15.8,https://pcpartpicker.com/product/dTqrxr/montech-ax-905-cfm-140-mm-fan-ax140-pwm-black,140,Black,"600,1600",90.5,27.9,true
Lian Li UNI FAN P28,18.89,https://pcpartpicker.com/product/tMV2FT/lian-li-uni-fan-p28-92-cfm-120-mm-fan-p28120-1w,120,White,"200,2600","44.94,92","20.4,32.1",true
NZXT F140 RGB DUO 2-Pack,72,https://pcpartpicker.com/product/jLC48d/nzxt-f140-rgb-duo-8475-cfm-140-mm-fans-2-pack-rf-d14df-b1,140,Black,"500,1800",84.75,36,true
Corsair iCUE SP RGB ELITE,24.99,https://pcpartpicker.com/product/Lh7G3C/corsair-icue-sp-rgb-elite-4773-cfm-120-mm-fan-co-9050136-ww,120,White,"400,1500",47.73,28,true
Phanteks M25-140 PWM D-RGB 3-Pack,38.98,https://pcpartpicker.com/product/TFJgXL/phanteks-m25-140-pwm-d-rgb-10462-cfm-140-mm-fans-3-pack-ph-f140m25_drgb_pwm_bk01_3p,140,Black,"500,1800",104.62,36.57,true
Enermax T.B. RGB 6-Pack,161.94,https://pcpartpicker.com/product/3HRzK8/enermax-tb-rgb-4753-cfm-120-mm-fans-6-pack-uctbrgb12-bp6,120,Black,"500,1500",47.53,22,true
ID-COOLING XF-12025-ARGB-TRIO 3-Pack,24.99,https://pcpartpicker.com/product/mc8bt6/id-cooling-xf-12025-argb-trio-62-cfm-120-mm-fans-3-pack-xf-12025-argb-trio,120,Black / White,"700,1500",62,"18,26.4",true
Noctua A14 industrialPPC-2000 IP67 PWM,31.95,https://pcpartpicker.com/product/4s6BD3/noctua-case-fan-nfa14industrialppc2000ip67pwm,140,Brown / Black,"500,2000",107.41,31.5,true
Noctua A14 industrialPPC-2000 PWM,29.95,https://pcpartpicker.com/product/Y9xfrH/noctua-case-fan-nfa14industrialppc2000pwm,140,Brown / Black,"500,2000",107.41,31.5,true
be quiet! Pure Wings 3,12.89,https://pcpartpicker.com/product/9B7scf/be-quiet-pure-wings-3-722-cfm-140-mm-fan-bl109,140,Black,1800,72.2,30.5,true
Thermaltake CT120 ARGB Sync 2-Pack,34.99,https://pcpartpicker.com/product/cWXV3C/thermaltake-ct120-argb-sync-5705-cfm-120-mm-fans-2-pack-cl-f153-pl12sw-a,120,White,"500,2000",57.05,25.8,true
NZXT F RGB Core,21.99,https://pcpartpicker.com/product/rmDQzy/nzxt-f-rgb-core-8948-cfm-140-mm-fan-rf-c14sf-w1,140,White,"500,1800","24.85,89.48","20,32.5",true
Corsair iCUE AF120 RGB SLIM,29.99,https://pcpartpicker.com/product/CxHqqs/corsair-icue-af120-rgb-slim-563-cfm-120-mm-fan-co-9050164-ww,120,White,"600,2000","13.4,56.3",27.5,true
Corsair iCUE AF140 RGB ELITE 2-Pack,68.98,https://pcpartpicker.com/product/hXmmP6/corsair-icue-af140-rgb-elite-89-cfm-140-mm-fans-2-pack-co-9050160-ww,140,White,"500,1700","19.5,89","5,33.8",true
Thermaltake TOUGHFAN 2-Pack,40.71,https://pcpartpicker.com/product/JPFbt6/thermaltake-toughfan-1191-cfm-140-mm-fans-2-pack-cl-f085-pl14bl-a,140,Black,"500,2000",119.1,"25.2,33.2",true
Corsair RS120 3-Pack,39.99,https://pcpartpicker.com/product/sL88TW/corsair-rs120-728-cfm-120-mm-fans-3-pack-co-9050193-ww,120,White,"420,2100","13.3,72.8","10,36",true
ARCTIC P PST,,https://pcpartpicker.com/product/d6LdnQ/arctic-p-pst-689-cfm-140-mm-fan-acfan00276a,140,White,"200,1900",68.9,22.5,true
Corsair RS120,14.99,https://pcpartpicker.com/product/DqCZxr/corsair-rs120-728-cfm-120-mm-fan-co-9050188-ww,120,Black,"420,2100","13.3,72.8","10,36",true
Deepcool CF120 Plus 3-Pack,,https://pcpartpicker.com/product/r46qqs/deepcool-cf120-plus-525-cfm-120-mm-fans-3-pack-dp-f12-ar-cf120p-3p,120,Black / White,"500,1800",52.5,28.8,true
Corsair iCUE QL120,21.49,https://pcpartpicker.com/product/BsK2FT/corsair-icue-ql120-rgb-418-cfm-120-mm-fan-co-9050097-ww,120,Black,"525,1500",41.8,26,true
Phanteks M25-120 PWM D-RGB,10.99,https://pcpartpicker.com/product/2jjBD3/phanteks-m25-120-pwm-d-rgb-8426-cfm-120-mm-fan-ph-f120m25_drgb_pwm_bk01,120,Black,"500,2000",84.26,35.7,true
Fractal Design Aspect 12 PWM,,https://pcpartpicker.com/product/VzkWGX/fractal-design-aspect-12-pwm-56-cfm-120-mm-fan-fd-f-as1-1203,120,Black,"500,2000","13,56","10,33.2",true
Lian Li ST120 3-Pack,39.3,https://pcpartpicker.com/product/fnpzK8/lian-li-st120-6917-cfm-120-mm-fans-3-pack-st120-3w,120,White,"800,1900",69.17,32,true
Asus TUF GAMING TF120 ARGB White 3in1 3-Pack,59.99,https://pcpartpicker.com/product/ZC4Zxr/asus-tuf-gaming-tf120-argb-white-3in1-76-cfm-120-mm-fans-3-pack-tuf-gaming-tf120-argb-white-3in1,120,White,"250,1900",76,29,true
Fractal Design Aspect 14 RGB PWM 3-Pack,57.93,https://pcpartpicker.com/product/zc4Ycf/fractal-design-aspect-14-rgb-pwm-78-cfm-140-mm-fans-3-pack-fd-f-as1-1407,140,Black,"500,1700","20,78","10,35.5",true
Corsair HD140,,https://pcpartpicker.com/product/7fL7YJ/corsair-hd140-rgb-74-cfm-140-mm-fan-co-9050068-ww,140,Black / White,"600,1350",74,"18,28.6",true
Bitspower Notos 3-Pack,49.99,https://pcpartpicker.com/product/76kWGX/bitspower-notos-120-mm-fans-3-pack-bpta-fx1812nt-3,120,Black / White,"800,1800",,"25,28",true
Corsair iCUE SP140 RGB ELITE,,https://pcpartpicker.com/product/D9Gbt6/corsair-icue-sp140-rgb-elite-681-cfm-140-mm-fan-co-9050110-ww,140,Black / White,"450,1200",,,true
