name,price,href,type,color,psu,side_panel,external_volume,internal_35_bays
Lian Li O11D XL-W,,https://pcpartpicker.com/product/3Pn8TW/lian-li-o11d-xl-w-atx-full-tower-case-o11d-xl-w,ATX Full Tower,White / Black,,Tempered Glass,68.9,4
Phanteks Enthoo Pro 2 Server Edition,158.99,https://pcpartpicker.com/product/FQGhP6/phanteks-enthoo-pro-2-server-edition-atx-full-tower-case-ph-es620pc_bk02,ATX Full Tower,Black,,,78,4
Gigabyte C301 GLASS,74.98,https://pcpartpicker.com/product/3zYRsY/gigabyte-c301-glass-atx-mid-tower-case-gb-c301gw,ATX Mid Tower,White,,Tempered Glass,50.6,2
FSP Group CUT593A,,https://pcpartpicker.com/product/4mvD4D/fsp-group-cut593a-atx-full-tower-case-cut593a-black,ATX Full Tower,Black,,Tempered Glass,62.6,3
Asus A21 PLUS,,https://pcpartpicker.com/product/mX6NnQ/asus-a21-plus-microatx-mini-tower-case-90dc00h0-b19000,MicroATX Mini Tower,Black,,Tempered Glass,44,2
Tecware Forge M2,,https://pcpartpicker.com/product/99n9TW/tecware-forge-m2-microatx-mid-tower-case-twca-fogm2a-bk,MicroATX Mid Tower,Black,,Tempered Glass,27.3,2
Phanteks ECLIPSE G500A DRGB (Fanless),74.49,https://pcpartpicker.com/product/z4KKHx/phanteks-eclipse-g500a-drgb-fanless-atx-mid-tower-case-ph-ec500ga_dbk01b,ATX Mid Tower,Black,,Tempered Glass,61.8,2
Silverstone SUGO 14,138.34,https://pcpartpicker.com/product/HQJmP6/silverstone-sugo-14-mini-itx-desktop-case-sst-sg14b,Mini ITX Desktop,Black / Yellow,,,19.5,0
Silverstone GD09B,111.74,https://pcpartpicker.com/product/dsR48d/silverstone-case-gd09b,HTPC,Black,,,26.5,2
Asus A21,,https://pcpartpicker.com/product/rBGhP6/asus-a21-microatx-mini-tower-case-90dc00h3-b09000,MicroATX Mini Tower,White,,Tempered Glass,44,2
DAN Cases C4-SFXv1,,https://pcpartpicker.com/product/sTYRsY/dan-cases-c4-sfxv1-mini-itx-desktop-case-c4sfxv1_b,Mini ITX Desktop,Black,,Mesh,15.9,0
darkFlash DS900,,https://pcpartpicker.com/product/y3xxFT/darkflash-ds900-atx-mid-tower-case-casedfds900b,ATX Mid Tower,Black,,Tempered Glass,43,2
Silverstone FARA H1M PRO,88.95,https://pcpartpicker.com/product/qs8bt6/silverstone-fara-h1m-pro-microatx-mini-tower-case-sst-fah1mb-pro,MicroATX Mini Tower,Black,,Tempered Glass,30.1,2
be quiet! Pure Base 600,99.9,https://pcpartpicker.com/product/3wfmP6/be-quiet-pure-base-600-wwindow-blackorange-atx-mid-tower-case-bgw20,ATX Mid Tower,Black / Orange,,Tempered Glass,50.9,3
KOLINK KLM-002,53.29,https://pcpartpicker.com/product/FfYmP6/kolink-klm-002-microatx-mini-tower-case-klm-002,MicroATX Mini Tower,Black,,,9.6,0
GAMDIAS APOLLO E2 ELITE,69.98,https://pcpartpicker.com/product/b6mmP6/gamdias-apollo-e2-elite-atx-mid-tower-case-apollo-e2-elite,ATX Mid Tower,Black,,Tempered Glass,,2
Silverstone CS382,221.99,https://pcpartpicker.com/product/6VCZxr/silverstone-cs382-atx-mid-tower-case-sst-cs382,ATX Mid Tower,Black,,,39.6,1
Corsair Obsidian 500D RGB SE,,https://pcpartpicker.com/product/xVbwrH/corsair-obsidian-500d-rgb-se-atx-mid-tower-case-cc-9011139-ww,ATX Mid Tower,Black,,Tinted Tempered Glass,59.4,2
Cooler Master HAF XB EVO,,https://pcpartpicker.com/product/WT8Zxr/cooler-master-haf-xb-evo-atx-desktop-case-rc-902xb-kkn2,ATX Desktop,Black,,Mesh,61.7,2
SAMA IM01 Pro,79.98,https://pcpartpicker.com/product/9XwmP6/sama-im01-pro-microatx-mini-tower-case-sama-im01-pro-wg,MicroATX Mini Tower,White,,Tempered Glass,26.1,4
Antec DF600 FLUX,79.98,https://pcpartpicker.com/product/HYGnTW/antec-df600-flux-atx-mid-tower-case-df600-flux,ATX Mid Tower,Black,,Tempered Glass,,3
Fractal Design Pop XL Silent,144.16,https://pcpartpicker.com/product/Tx3gXL/fractal-design-pop-xl-silent-atx-full-tower-case-fd-c-pos1x-02,ATX Full Tower,Black,,Tempered Glass,62.4,3
Mars Gaming MCZ,,https://pcpartpicker.com/product/vWJgXL/mars-gaming-mcz-microatx-mid-tower-case-mcz,MicroATX Mid Tower,Black,,Tempered Glass,,1
Fractal Design Torrent Nano,,https://pcpartpicker.com/product/zYBG3C/fractal-design-torrent-nano-mini-itx-desktop-case-fd-c-tor1n-04,Mini ITX Tower,Black,,,34.6,1
be quiet! Pure Base 600,116.99,https://pcpartpicker.com/product/JZPzK8/be-quiet-bg022-atx-mid-tower-case-bg022,ATX Mid Tower,Black / Silver,,,50.9,3
Montech AIR 100 LITE,,https://pcpartpicker.com/product/CWPQzy/montech-air-100-lite-atx-mid-tower-case-air-100-lite-white,MicroATX Mid Tower,White,,Tempered Glass,36.1,2
Corsair Carbide Series Air 540,182.49,https://pcpartpicker.com/product/wgkD4D/corsair-case-air540,ATX Mid Tower,Black,,Acrylic,62.6,2
In Win CJ712,98.38,https://pcpartpicker.com/product/7Dn8TW/in-win-cj712-microatx-desktop-case-w265-w-power-supply-cj712au265tb3,MicroATX Desktop,Black,265,,8,1
KOLINK Inspire K11 ARGB,,https://pcpartpicker.com/product/gF9wrH/kolink-inspire-k11-argb-atx-mid-tower-case-inspire-k11-argb,ATX Mid Tower,,,Tempered Glass,32.1,2
be quiet! Shadow Base 800 FX,179.9,https://pcpartpicker.com/product/sBFmP6/be-quiet-shadow-base-800-fx-atx-mid-tower-case-bgw64,ATX Mid Tower,White,,Tempered Glass,70.9,2
Corsair 2500X Obsidian,159.99,https://pcpartpicker.com/product/qGQKHx/corsair-2500x-obsidian-microatx-mini-tower-case-cc-9011287-ww,MicroATX Mini Tower,Black,,Tempered Glass,54.8,2
Jonsbo TK-3,119,https://pcpartpicker.com/product/dqzXsY/jonsbo-tk-3-atx-mid-tower-case-tk-3-white,ATX Mid Tower,White,,Tempered Glass,52.3,2
Silverstone SG05-LITE,,https://pcpartpicker.com/product/RRDwrH/silverstone-case-sg05bblite,Mini ITX Desktop,Black,,,10.7,1
Asus TUF Gaming GT501,164.99,https://pcpartpicker.com/product/PwsnTW/asus-tuf-gaming-gt501-atx-mid-tower-case-tuf-gaming-gt501-white-edition,ATX Mid Tower,White / Black,,Tempered Glass,75.5,4
Lian Li O11 Dynamic EVO,,https://pcpartpicker.com/product/fQNxFT/lian-li-o11-dynamic-evo-atx-mid-tower-case-pc-o11deg,ATX Mid Tower,Gray / Black,,Tinted Tempered Glass,60.8,6
NZXT H710i,,https://pcpartpicker.com/product/4xYQzy/nzxt-h710i-atx-mid-tower-case-ca-h710i-b1,ATX Mid Tower,Black,,Tempered Glass,58.6,4
Thermaltake The Tower 500,139.99,https://pcpartpicker.com/product/J3YmP6/thermaltake-the-tower-500-atx-mid-tower-case-ca-1x1-00m6wn-00,ATX Mid Tower,White,,Tempered Glass,93.9,8
Fractal Design Meshify 2 Nano,314.76,https://pcpartpicker.com/product/hRcG3C/fractal-design-meshify-2-nano-mini-itx-tower-case-fd-c-mes2n-01,Mini ITX Tower,Black,,Tempered Glass,29.3,1
MSI MEG PROSPECT 700R,309.99,https://pcpartpicker.com/product/RCjBD3/msi-meg-prospect-700r-atx-mid-tower-case-meg-prospect-700r,ATX Mid Tower,Black,,Tempered Glass,80.7,2
Cougar Duoface Pro RGB,99.99,https://pcpartpicker.com/product/bhGhP6/cougar-duoface-pro-rgb-atx-mid-tower-case-cgr-5ad1b-rgb,ATX Mid Tower,Black,,Tempered Glass,55.4,2
ADATA XPG VALOR AIR,,https://pcpartpicker.com/product/7zJgXL/adata-xpg-valor-air-atx-mid-tower-case-valorairmt-bkcww,ATX Mid Tower,Black,,Tempered Glass,35.8,3
NZXT H500,,https://pcpartpicker.com/product/tpVD4D/nzxt-h500-white-atx-mid-tower-case-ca-h500b-w1,ATX Mid Tower,White,,Tempered Glass,41.3,3
Thermaltake View 71 TG RGB,219.99,https://pcpartpicker.com/product/tnWrxr/thermaltake-view-71-tg-rgb-atx-full-tower-case-ca-1i7-00f1wn-01,ATX Full Tower,Black,,Acrylic,,4
Fractal Design Pop Mini Silent,,https://pcpartpicker.com/product/WLQcCJ/fractal-design-pop-mini-silent-microatx-mid-tower-case-fd-c-pos1m-02,MicroATX Mid Tower,Black,,Tempered Glass,36.5,2
Corsair iCUE 5000X RGB,159.99,https://pcpartpicker.com/product/XtmFf7/corsair-icue-5000x-rgb-atx-mid-tower-case-cc-9011213-ww,ATX Mid Tower,White / Gray,,Tempered Glass,66.2,2
Phanteks Evolv X,165.99,https://pcpartpicker.com/product/3qgzK8/phanteks-enthoo-evolv-x-glass-black-atx-mid-tower-case-ph-es518xtg_dbk,ATX Mid Tower,Black,,Tinted Tempered Glass,64.9,4
BGears b-Masstige,50.99,https://pcpartpicker.com/product/BhmNnQ/bgears-b-masstige-microatx-mini-tower-case-b-masstige,MicroATX Mini Tower,Black,,Tempered Glass,28.2,2
MSI MPG GUNGNIR 111R,97.92,https://pcpartpicker.com/product/DGpzK8/msi-mpg-gungnir-111r-atx-mid-tower-case-mpg-gungnir-111r,ATX Mid Tower,Black,,Tempered Glass,44.4,2
Phanteks Eclipse P400A Digital,,https://pcpartpicker.com/product/QdXYcf/phanteks-eclipse-p400a-digital-atx-mid-tower-case-ph-ec400atg_dbk,ATX Mid Tower,Black,,Tempered Glass,45.9,2
Cooler Master Cosmos C700P Black Edition,528.29,https://pcpartpicker.com/product/mLDkcf/cooler-master-cosmos-c700p-black-edition-atx-full-tower-case-mcc-c700p-kg5n-s00,ATX Full Tower,Black,,Tempered Glass,127.3,2
SSUPD Meshroom S w/PCIe 4.0 Riser,,https://pcpartpicker.com/product/c2gFf7/ssupd-meshroom-s-wpcie-40-riser-atx-mini-tower-case-41860124115128,ATX Mini Tower,Gray,,Mesh,14.9,0
DIYPC ARGB-Q3 V2,53.94,https://pcpartpicker.com/product/7g9wrH/diypc-argb-q3-v2-microatx-mini-tower-case-argb-q3v2-green,MicroATX Mini Tower,Green,,Tempered Glass,38.6,2
Thermaltake View 380 ARGB,99.99,https://pcpartpicker.com/product/kkYRsY/thermaltake-view-380-argb-atx-mid-tower-case-ca-1z2-00mfwn-00,ATX Mid Tower,Blue,,Tinted Tempered Glass,51.6,1
YEYIAN Hussar,66.73,https://pcpartpicker.com/product/dM7scf/yeyian-hussar-microatx-mini-tower-case-ycm-atxaw-01,MicroATX Mini Tower,Black,,Tempered Glass,26.6,1
MSI MPG GUNGNIR 120R,89.99,https://pcpartpicker.com/product/BJrRsY/msi-mpg-gungnir-120r-atx-mid-tower-case-mpg-gungnir-120r,ATX Mid Tower,Black,,Tempered Glass,45.5,2
Cooler Master QUBE 500 Flatpack Macaron Edition,99.99,https://pcpartpicker.com/product/KjbRsY/cooler-master-qube-500-flatpack-macaron-edition-atx-mid-tower-case-q500-dgnn-s00,ATX Mid Tower,Multicolor,,Tempered Glass,38.9,4
Lian Li LANCOOL 215,99.99,https://pcpartpicker.com/product/VJZ9TW/lian-li-lancool-215-atx-mid-tower-case-lancool-215-w,ATX Mid Tower,White,,Tempered Glass,,2
MUSETEX NN8,112.99,https://pcpartpicker.com/product/n6C48d/musetex-nn8-atx-mid-tower-case-nn8,ATX Mid Tower,Black,,Tempered Glass,39.5,2
Deepcool CH780,,https://pcpartpicker.com/product/cyRwrH/deepcool-ch780-atx-full-tower-case-r-ch780-bkade41-g-1,ATX Full Tower,Black,,Tempered Glass,72.7,2
Antec NX500M ARGB,,https://pcpartpicker.com/product/QvdG3C/antec-nx500m-argb-microatx-mini-tower-case-nx500m-argb,MicroATX Mini Tower,Black,,Tempered Glass,34.6,2
GAMDIAS TALOS E3,,https://pcpartpicker.com/product/hrWzK8/gamdias-talos-e3-atx-mid-tower-case-talos-e3,ATX Mid Tower,Black,,Tempered Glass,,2
NZXT S340,,https://pcpartpicker.com/product/Vpdqqs/nzxt-case-cas340ww1,ATX Mid Tower,White,,Acrylic,38.4,3
Cooler Master MasterCase H500M,169.99,https://pcpartpicker.com/product/74PKHx/cooler-master-mastercase-h500m-atx-mid-tower-case-mcm-h500m-ihnn-s00,ATX Mid Tower,Black,,Tempered Glass,73.7,2
Jonsbo N4,120.88,https://pcpartpicker.com/product/8tGhP6/jonsbo-n4-microatx-desktop-case-n4-white,MicroATX Desktop,White / Brown,,Mesh,19.6,6
Corsair 5000D CORE AIRFLOW,139.99,https://pcpartpicker.com/product/t7yH99/corsair-5000d-core-airflow-atx-mid-tower-case-cc-9011262-ww,ATX Mid Tower,White,,Tempered Glass,66.2,2
Phanteks ECLIPSE G500A DRGB,127.99,https://pcpartpicker.com/product/jTXJ7P/phanteks-eclipse-g500a-drgb-atx-mid-tower-case-ph-ec500ga_dmw01a,ATX Mid Tower,White,,Tempered Glass,61.8,2
Thermaltake The Tower 300 Bumblebee,149.99,https://pcpartpicker.com/product/xF9wrH/thermaltake-the-tower-300-bumblebee-microatx-mini-tower-case-ca-1y4-00s4wn-00,MicroATX Mini Tower,Yellow / Black,,Tempered Glass,53,3
Corsair 2000D RGB AIRFLOW,159.99,https://pcpartpicker.com/product/7GJp99/corsair-2000d-rgb-airflow-mini-itx-tower-case-cc-9011247-ww,Mini ITX Tower,White,,Mesh,24.8,0
Lian Li Q58 (PCIe 4.0),110.84,https://pcpartpicker.com/product/fpNxFT/lian-li-q58-pcie-40-mini-itx-desktop-case-q58w4,Mini ITX Desktop,White,,Tempered Glass,14.5,0
Mars Gaming MCV4,,https://pcpartpicker.com/product/bcbRsY/mars-gaming-mcv4-atx-mid-tower-case-mcv4,ATX Mid Tower,Black,,Tempered Glass,50.9,2
NZXT H710,,https://pcpartpicker.com/product/Y3FKHx/nzxt-h710-atx-mid-tower-case-ca-h710b-w1,ATX Mid Tower,White,,Tempered Glass,58.6,4
Cooler Master TD300 Mesh,81.99,https://pcpartpicker.com/product/YppzK8/cooler-master-td300-mesh-microatx-mini-tower-case-td300-wgnn-s00,MicroATX Mini Tower,White / Black,,Tempered Glass,,2
Cooler Master MasterBox Lite 5,,https://pcpartpicker.com/product/CkM323/cooler-master-masterbox-lite-5-atx-mid-tower-case-mcw-l5s3-kann-01,ATX Mid Tower,Black,,Acrylic,42.7,2
Fractal Design Focus 2,,https://pcpartpicker.com/product/6bbTwP/fractal-design-focus-2-atx-mid-tower-case-fd-c-foc2a-02,ATX Mid Tower,White / Black,,Tempered Glass,45.8,2
Cooler Master MasterBox MB320L ARGB,89.99,https://pcpartpicker.com/product/XVbCmG/cooler-master-masterbox-mb320l-argb-microatx-mid-tower-case-mcb-b320l-kgnn-s02,MicroATX Mini Tower,Black,,Tempered Glass,38.8,2
Corsair iCUE 465X RGB,,https://pcpartpicker.com/product/K6848d/corsair-icue-465x-rgb-atx-mid-tower-case-cc-9011188-ww,ATX Mid Tower,Black,,Tempered Glass,,2
Lian Li LANCOOL 206,,https://pcpartpicker.com/product/XfcgXL/lian-li-lancool-206-atx-mid-tower-case-g99oe786rx00,ATX Mid Tower,Black,,Tempered Glass,49.6,3
Silverstone GD09 Type-C,109.92,https://pcpartpicker.com/product/4mDQzy/silverstone-gd09-type-c-htpc-case-sst-gd09b-c,HTPC,Black,,Mesh,26.5,2
Montech SKY TWO,119,https://pcpartpicker.com/product/BZnypg/montech-sky-two-atx-mid-tower-case-sky-two-morocco-blue,ATX Mid Tower,Blue,,Tempered Glass,45.3,2
Cooler Master HAF 500,97.99,https://pcpartpicker.com/product/LnBG3C/cooler-master-haf-500-atx-mid-tower-case-h500-wgnn-s00,ATX Mid Tower,White,,Tempered Glass,,2
Thermaltake Versa H17,,https://pcpartpicker.com/product/zXWBD3/thermaltake-versa-h17-microatx-mini-tower-case-ca-1j1-00s1wn-00,MicroATX Mini Tower,Black,,Acrylic,30.4,2
Fractal Design Torrent Nano RGB,,https://pcpartpicker.com/product/6sfnTW/fractal-design-torrent-nano-rgb-mini-itx-tower-case-fd-c-tor1n-02,Mini ITX Tower,Black,,Tinted Tempered Glass,34.6,1
DIYPC F2,54.99,https://pcpartpicker.com/product/8W38TW/diypc-case-diyf2w,MicroATX Mini Tower,White,,Acrylic,,2
SHARKOON Rebel C20 ITX,286.75,https://pcpartpicker.com/product/CZbRsY/sharkoon-rebel-c20-itx-mini-itx-desktop-case-4044951040513,Mini ITX Desktop,Black,,Mesh,29.5,1
Zalman i3,,https://pcpartpicker.com/product/qCYmP6/zalman-i3-atx-mid-tower-case-i3,ATX Mid Tower,Black,,Tempered Glass,39.8,2
NZXT H210,,https://pcpartpicker.com/product/mbjNnQ/nzxt-h210-mini-itx-tower-case-ca-h210b-b1,Mini ITX Tower,Black,,Tempered Glass,27.3,1
MagniumGear NEO QUBE 2,94.98,https://pcpartpicker.com/product/yfNxFT/magniumgear-neo-qube-2-atx-mid-tower-case-mg-ne620q_dbk02,ATX Mid Tower,Black,,Tempered Glass,55.9,2
Deepcool CH510,,https://pcpartpicker.com/product/c3wmP6/deepcool-ch510-atx-mid-tower-case-r-ch510-bknne1-g-1,ATX Mid Tower,Black,,Tempered Glass,47.1,2
Cooler Master CMP 520,97.25,https://pcpartpicker.com/product/sFgrxr/cooler-master-cmp-520-atx-mid-tower-case-cp520-kgnn-s00,ATX Mid Tower,Black,,Tempered Glass,41.5,2
CiT Alpha,,https://pcpartpicker.com/product/Q4Jp99/cit-alpha-microatx-mid-tower-case-cit-alpha-blk,MicroATX Mid Tower,Black,,Tempered Glass,27.1,2
MSI MAG VAMPIRIC 010,151,https://pcpartpicker.com/product/kKfhP6/msi-mag-vampiric-010-atx-mid-tower-case-mag-vampiric-010,ATX Mid Tower,Black,,Tempered Glass,41.9,2
NZXT H440,,https://pcpartpicker.com/product/Vyw323/nzxt-case-cah440wm1,ATX Mid Tower,Black / Red,,Acrylic,53.3,8
Thermaltake View 200 TG ARGB,79.98,https://pcpartpicker.com/product/N36p99/thermaltake-view-200-tg-argb-atx-mid-tower-case-ca-1x3-00m6wn-00,ATX Mid Tower,White,,Tempered Glass,38.2,2
Corsair Carbide Series 175R RGB,,https://pcpartpicker.com/product/Vk448d/corsair-carbide-series-175r-rgb-atx-mid-tower-case-cc-9011171-ww,ATX Mid Tower,Black,,Tempered Glass,,2
Cougar MX360 RGB,,https://pcpartpicker.com/product/z6LdnQ/cougar-mx360-rgb-atx-mid-tower-case-cgr-5cc6g-rgb,ATX Mid Tower,Black,,Tempered Glass,36.5,2
Deepcool MATREXX 55 V3 ADD-RGB 3F,,https://pcpartpicker.com/product/BhNgXL/deepcool-matrexx-55-v3-add-rgb-3f-atx-mid-tower-case-dp-atx-matrexx55v3-ar-3f,ATX Mid Tower,Black,,Tempered Glass,,2
Fractal Design Define 7 Dark,189.99,https://pcpartpicker.com/product/MzH8TW/fractal-design-define-7-dark-atx-mid-tower-case-fd-c-def7a-03,ATX Mid Tower,Black,,Tinted Tempered Glass,62.4,6
Thermaltake Core X71,119.99,https://pcpartpicker.com/product/Bd7CmG/thermaltake-core-x71-tempered-glass-edition-atx-full-tower-case-ca-1f8-00m1wn-02,ATX Full Tower,Black,,Acrylic,,3
Cooler Master MasterBox 600,54.99,https://pcpartpicker.com/product/qggrxr/cooler-master-masterbox-600-atx-mid-tower-case-mb600-wgnn-s00,ATX Mid Tower,White,,Tempered Glass,52.4,2
Fractal Design Define Mini C,,https://pcpartpicker.com/product/vBTrxr/fractal-design-define-mini-c-microatx-mid-tower-case-fd-ca-def-mini-c-bk,MicroATX Mid Tower,Black,,,35.7,2
darkFlash DLM 21,,https://pcpartpicker.com/product/c29tt6/darkflash-dlm-21-microatx-mid-tower-case-dlm-21-black,MicroATX Mid Tower,Black,,Tempered Glass,,2
Phanteks Eclipse P300,,https://pcpartpicker.com/product/FCs8TW/phanteks-eclipse-p300-tempered-glass-atx-mid-tower-case-ph-ec300ptgbk,ATX Mid Tower,Black,,Tinted Tempered Glass,36,2
Zalman S3,54.99,https://pcpartpicker.com/product/8q88TW/zalman-s3-atx-mid-tower-case-s3-tg,ATX Mid Tower,Black,,Tempered Glass,38.4,2
Aerocool Bolt Mini,,https://pcpartpicker.com/product/7Q2WGX/aerocool-bolt-mini-microatx-mini-tower-case-accs-pv2001211,MicroATX Mini Tower,Black,,Acrylic,,2
Cooler Master HAF 912,,https://pcpartpicker.com/product/C9zv6h/cooler-master-case-rc912kkn1,ATX Mid Tower,Black,,,54.9,6
Corsair 2500D Airflow,109.99,https://pcpartpicker.com/product/3kKscf/corsair-2500d-airflow-microatx-mini-tower-case-cc-9011264-ww,MicroATX Mini Tower,White,,Tempered Glass,54.8,2
Jonsbo D30,93.99,https://pcpartpicker.com/product/bTytt6/jonsbo-d30-microatx-mini-tower-case-d30-white,MicroATX Mini Tower,White,,Tempered Glass,26.6,1
Silverstone SG05-LITE,55.98,https://pcpartpicker.com/product/cNrG3C/silverstone-sg05-lite-mini-itx-desktop-case-sg05w-lite,Mini ITX Desktop,White,,,10.7,1
MSI MPG VELOX 100R,107.99,https://pcpartpicker.com/product/BmmNnQ/msi-mpg-velox-100r-atx-mid-tower-case-mpg-velox-100r-white,ATX Mid Tower,White,,Tempered Glass,53.7,2
Gigabyte C102 GLASS,,https://pcpartpicker.com/product/87xxFT/gigabyte-c102-glass-microatx-mid-tower-case-gb-c102g-global,MicroATX Mid Tower,Black,,Tempered Glass,42.5,2
Fractal Design Meshify 2 Compact TG Dark Tint,115.6,https://pcpartpicker.com/product/V7WzK8/fractal-design-meshify-2-compact-tg-dark-tint-atx-mid-tower-case-fd-c-mes2c-02,ATX Mid Tower,Black,,Tinted Tempered Glass,42.3,2
Jonsbo TK-2 2.0,150,https://pcpartpicker.com/product/TZdG3C/jonsbo-tk-2-20-atx-mid-tower-case-tk-2-black,ATX Mid Tower,Black,,Tempered Glass,53.2,1
Tecware Forge M,,https://pcpartpicker.com/product/469tt6/tecware-forge-m-atx-mini-tower-case-twca-forgem-bk,MicroATX Mini Tower,Black,,Tempered Glass,34.4,1
Thermaltake Core P3 TG Pro Snow,109.99,https://pcpartpicker.com/product/nqcG3C/thermaltake-core-p3-tg-pro-snow-atx-mid-tower-case-ca-1g4-00m6wn-09,ATX Mid Tower,,,Tempered Glass,71.7,4
Fractal Design Torrent Nano RGB,,https://pcpartpicker.com/product/q2gFf7/fractal-design-torrent-nano-rgb-mini-itx-tower-case-fd-c-tor1n-05,Mini ITX Tower,White,,Tempered Glass,34.6,1
Cooler Master Silencio S400,113.2,https://pcpartpicker.com/product/mMZzK8/cooler-master-silencio-s400-microatx-mini-tower-case-mcs-s400-kn5n-s00,MicroATX Mini Tower,Black,,,,4
Thermaltake The Tower 600,174.98,https://pcpartpicker.com/product/JN3NnQ/thermaltake-the-tower-600-atx-mid-tower-case-ca-1z1-00m1wn-00,ATX Mid Tower,Black,,Tempered Glass,66.2,1
NZXT H710i,,https://pcpartpicker.com/product/nbjNnQ/nzxt-h710i-atx-mid-tower-case-ca-h710i-w1,ATX Mid Tower,White,,Tempered Glass,58.6,4
be quiet! Shadow Base 800 DX,79.9,https://pcpartpicker.com/product/CvsV3C/be-quiet-shadow-base-800-dx-atx-mid-tower-case-bgw62,ATX Mid Tower,White,,Tempered Glass,70.9,2
Cooler Master MasterBox MB400L,,https://pcpartpicker.com/product/wq848d/cooler-master-masterbox-mb400l-microatx-mini-tower-case-mcb-b400l-kgnn-s00,MicroATX Mini Tower,Black,,Tempered Glass,36.7,2
SSUPD Meshroom S w/PCIe 4.0 Riser,,https://pcpartpicker.com/product/wNXJ7P/ssupd-meshroom-s-wpcie-40-riser-atx-mini-tower-case-41860124180664,ATX Mini Tower,Black,,Mesh,14.9,0
Corsair 275R Airflow,,https://pcpartpicker.com/product/ycbCmG/corsair-275r-airflow-atx-mid-tower-case-cc-9011182-ww,ATX Mid Tower,White / Black,,Tempered Glass,,2
Jonsbo D300,112,https://pcpartpicker.com/product/4ZdG3C/jonsbo-d300-microatx-mid-tower-case-d300-white,MicroATX Mid Tower,White,,Tempered Glass,45.8,2
Asus ROG Z11,279.99,https://pcpartpicker.com/product/KfvdnQ/asus-rog-z11-mini-itx-tower-case-gr101-rog-z11-caseblk,Mini ITX Tower,Black,,Tinted Tempered Glass,,1
Corsair Carbide Series SPEC-02,,https://pcpartpicker.com/product/FtV48d/corsair-case-cc9011051ww,ATX Mid Tower,Black / Red,,Acrylic,,3
GameMax HYPE,114.99,https://pcpartpicker.com/product/KmRwrH/gamemax-hype-atx-mid-tower-case-hype-black,ATX Mid Tower,Black,,Tempered Glass,113.8,2
Cougar Duoface RGB,95.69,https://pcpartpicker.com/product/b2t9TW/cougar-duoface-rgb-atx-mid-tower-case-cgr-5zd1b-rgb,ATX Mid Tower,Black,,Tempered Glass,43.6,2
Lian Li LANCOOL 205,,https://pcpartpicker.com/product/9rpmP6/lian-li-lancool-205-atx-mid-tower-case-g99oe743x10,ATX Mid Tower,Black,,Tempered Glass,,2
Deepcool CH360 DIGITAL,,https://pcpartpicker.com/product/6VXV3C/deepcool-ch360-digital-microatx-mid-tower-case-r-ch360-bkape3d-g-1,MicroATX Mid Tower,Black,,Tempered Glass,39.7,2
DAN Cases A4-SFXv4.1,,https://pcpartpicker.com/product/BDkgXL/dan-cases-a4-sfxv41-mini-itx-desktop-case-a4sfxv41-s,Mini ITX Desktop,Silver,,,7.5,0
be quiet! Dark Base 700,,https://pcpartpicker.com/product/r2QRsY/be-quiet-dark-base-700-atx-mid-tower-case-dark-base-700,ATX Mid Tower,Black,,Tempered Glass,,7
Thermaltake V200 RGB,,https://pcpartpicker.com/product/XQndnQ/thermaltake-v200-tempered-glass-rgb-edition-atx-mid-tower-case-ca-1k8-00m1wn-01,ATX Mid Tower,Black,,Tempered Glass,,2
APNX Creator C1,99.99,https://pcpartpicker.com/product/DLjRsY/apnx-creator-c1-atx-mid-tower-case-apnx-c1-wh,ATX Mid Tower,White,,Tempered Glass,53.6,3
KOLINK VOID RGB,,https://pcpartpicker.com/product/FRXYcf/kolink-void-rgb-atx-mid-tower-case-void-rgb,ATX Mid Tower,Black,,Tempered Glass,,2
